Running for 400.0 seconds (400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:45:32   6.3   0.0   0.1  93.6   0.0    2    433   4406    0    0    0 107.96   22.86   1.23  18.46  65.41  55.05  46.00 100.05  20.00  66.05  63.05 100.00  60.05  51.00 100.00  59.05  0.89 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:33   6.3   0.0   0.0  93.7   0.0    2    221   4281    0    0    0 105.23   21.57   1.22  17.18  65.25  55.05  47.00 100.05  20.00  66.05  63.05 100.00  60.05  51.00 100.00  59.05  4.29 GHz  4.20 GHz  4.70 GHz   N/A     
11:45:34   6.3   0.0   0.0  93.7   0.0    2    243   4425    0    0    0 106.96   22.39   1.22  18.00  65.35  55.05  45.00 100.05  20.00  66.05  63.05 100.00  60.05  51.00 100.00  59.05  0.89 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:35   6.3   0.0   0.1  93.6   0.1    2    328   4190    0    0    0 103.35   20.35   1.22  15.93  65.84  55.05  47.00 100.05  20.00  67.05  63.05 100.00  60.05  51.00 100.00  59.05  1.22 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:36   6.3   0.0   0.1  93.6   0.0    2    615   4816    2    2    2 110.21   23.74   1.23  19.34  65.90  55.05  47.00 100.05  20.00  67.05  63.05 100.00  60.05  52.00 100.00  59.05  0.99 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:37   6.3   0.0   0.0  93.7   0.0    2    232   4469    0    0    0 107.37   22.62   1.22  18.24  65.29  55.05  46.00 100.05  20.00  67.05  63.05 100.00  60.05  51.00 100.00  58.05  0.89 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:38   6.3   0.0   0.1  93.7   0.0    2    266   4229    0    0    0 108.59   23.26   1.22  18.87  65.24  55.05  47.00 100.05  20.00  67.05  63.05 100.00  60.05  51.00 100.00  58.05  1.00 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:39   6.3   0.0   0.1  93.7   0.0    2    296   4591    0    0    0 109.78   23.86   1.22  19.47  65.22  56.05  46.00 100.05  20.00  67.05  63.05 100.00  60.05  51.00 100.00  58.05  1.00 GHz  0.80 GHz  4.70 GHz   N/A     
11:45:40   6.3   0.0   0.0  93.7   0.0    2    401   4553    0    0    1 108.67   23.12   1.23  18.73  65.59  56.05  47.00 100.05  20.00  67.05  63.05 100.00  60.05  53.00 100.00  58.05  0.89 GHz  0.80 GHz  4.66 GHz   N/A     
11:45:41   6.3   0.0   0.1  93.7   0.0    2    667   4775    2    2    2 106.67   22.11   1.23  17.72  65.61  55.05  45.00 100.05  20.00  67.05  63.05 100.00  59.05  52.00 100.00  58.05  0.99 GHz  0.80 GHz  4.61 GHz   N/A     
11:45:42   6.3   0.0   0.1  93.6   0.1    2    254   4358    0    0    0 106.94   22.22   1.22  17.81  65.69  55.05  46.00 100.05  20.00  67.05  63.05 100.00  59.05  52.00 100.00  58.05  0.89 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:43   6.3   0.0   0.1  93.7   0.0    2    315   4433    0    0    0 110.84   24.14   1.22  19.73  65.75  56.05  46.00 100.05  20.00  67.05  63.05 100.00  60.05  52.00 100.00  58.05  1.00 GHz  0.80 GHz  4.66 GHz   N/A     
11:45:44   6.3   0.0   0.0  93.7   0.0    2    265   4655    0    0    0 109.71   23.72   1.22  19.33  65.44  56.05  46.00 100.05  20.00  67.05  63.05 100.00  60.05  52.00 100.00  58.05  0.89 GHz  0.80 GHz  4.61 GHz   N/A     
11:45:45   6.3   0.0   0.1  93.7   0.0    2    240   4674    0    0    0 109.21   23.53   1.22  19.14  65.31  56.05  45.00 100.05  20.00  68.05  63.05 100.00  59.05  52.00 100.00  58.05  1.00 GHz  0.80 GHz  4.60 GHz   N/A     
  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:45:46   6.3   0.0   0.1  93.6   0.0    2    659   4569    2    2    2 107.11   22.40   1.23  18.01  65.46  56.05  46.00 100.05  20.00  68.05  63.05 100.00  59.05  52.00 100.00  58.05  0.89 GHz  0.80 GHz  4.62 GHz   N/A     
11:45:47   6.3   0.0   0.1  93.6   0.1    2    268   4733    0    0    0 106.20   21.85   1.22  17.44  65.69  56.05  45.00 100.05  20.00  68.05  63.05 100.00  59.05  51.00 100.00  58.05  1.00 GHz  0.80 GHz  4.67 GHz   N/A     
11:45:48   6.3   0.0   0.0  93.7   0.0    2    307   4339    1    0    0 106.21   22.06   1.22  17.67  65.25  56.05  46.00 100.05  20.00  68.05  63.05 100.00  59.05  52.00 100.00  58.05  1.22 GHz  0.80 GHz  4.60 GHz   N/A     
11:45:49   6.3   0.0   0.1  93.7   0.0    2    236   4592    0    0    0 105.51   21.61   1.22  17.20  65.49  56.05  46.00 100.05  20.00  68.05  63.05 100.00  59.05  52.00 100.00  57.05  1.00 GHz  0.80 GHz  4.67 GHz   N/A     
11:45:50   6.3   0.0   0.0  93.7   0.0    2    251   4383    0    0    0 109.90   23.96   1.22  19.57  65.14  56.05  46.00 100.05  20.00  68.05  63.05 100.00  59.05  52.00 100.00  57.05  1.23 GHz  0.80 GHz  4.67 GHz   N/A     
11:45:51   6.3   0.0   0.1  93.6   0.0    2    646   4628    2    2    2 107.11   22.40   1.23  18.01  65.47  56.05  45.00 100.05  20.00  68.05  63.05 100.00  59.05  52.00 100.00  57.05  0.99 GHz  0.80 GHz  4.60 GHz   N/A     
