Running for 400.0 seconds (400 samples at 1.0 second intervals).
Power measurements will start in 0 seconds time.

  Time    User  Nice   Sys  Idle    IO  Run Ctxt/s  IRQ/s Fork Exec Exit  Watts   pkg-0   dram   core   psys   SEN3 pch_co   B0D4 INT340   SEN2   SEN4 x86_pk   SEN5 iwlwif acpitz   SEN1  CPU Freq  Freq Min  Freq Max  GPU Freq
11:14:30   0.0   0.0   0.1  99.9   0.0    1    244    192    0    0    0  38.31    3.94   1.23   0.06  33.08  48.05  44.00  56.05  20.00  51.05  60.05  56.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:31   0.1   0.0   0.1  99.7   0.1    1    608    482    2    2    2  38.67    3.99   1.23   0.10  33.35  49.05  45.00  56.05  20.00  51.05  60.05  56.00  57.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:32   0.0   0.0   0.1  99.9   0.0    1    187    157    0    0    0  37.82    3.90   1.22   0.05  32.66  49.05  45.00  56.05  20.00  51.05  60.05  56.00  57.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:33   0.0   0.0   0.1  99.9   0.1    1    240    180    0    0    0  38.28    3.94   1.23   0.05  33.06  49.05  45.00  56.05  20.00  51.05  60.05  56.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:34   0.0   0.0   0.1  99.9   0.0    1    267    217    0    0    0  38.44    3.95   1.23   0.06  33.21  49.05  45.00  56.05  20.00  51.05  60.05  56.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:35   0.1   0.0   0.1  99.9   0.0    1    220    192    0    0    0  37.90    3.91   1.22   0.06  32.70  49.05  45.00  56.05  20.00  51.05  60.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:36   0.1   0.0   0.2  99.7   0.0    1    587    438    2    2    2  38.20    3.96   1.23   0.09  32.93  49.05  45.00  56.05  20.00  51.05  60.05  56.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:37   0.0   0.0   0.1  99.9   0.0    1    239    177    0    0    0  38.02    3.91   1.23   0.05  32.83  49.05  45.00  56.05  20.00  51.05  60.05  57.00  57.05  50.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:38   0.1   0.0   0.1  99.9   0.0    1    287    190    0    0    0  37.96    3.92   1.23   0.05  32.77  49.05  47.00  56.05  20.00  51.05  60.05  57.00  57.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:39   0.0   0.0   0.1  99.9   0.0    1    244    219    0    0    1  37.93    3.92   1.23   0.07  32.71  49.05  45.00  56.05  20.00  51.05  61.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
11:14:40   0.1   0.0   0.1  99.9   0.0    1    289    209    0    0    0  37.93    3.91   1.23   0.05  32.73  49.05  45.00  56.05  20.00  51.05  61.05  57.00  58.05  49.00  56.00  57.05  0.80 GHz  0.80 GHz  0.80 GHz   N/A     
