Time,Freq1,Freq2,Freq3,Freq4,Freq5,Freq6,Freq7,Freq8,Freq9,Freq10,Freq11,Freq12,Freq13,Freq14,Freq15,Freq16,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Fan1,Fan2
53,2439,2137,1715,1462,800,800,800,800,800,800,800,800,800,800,800,799,59,59,59,59,58,58,58,58,0,0
55,1187,1173,814,811,807,800,800,800,800,800,800,800,800,800,800,800,59,59,59,59,59,58,58,58,0,0
56,900,900,900,900,900,900,899,898,800,800,800,800,800,800,800,800,60,59,59,59,59,59,58,58,0,0
58,840,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,59,59,59,59,59,59,58,58,0,0
60,1342,1163,963,951,933,931,929,800,800,800,800,800,800,800,800,800,60,59,59,59,59,59,58,58,0,0
61,2510,1703,1702,1383,800,800,800,800,800,800,800,800,800,800,800,799,59,59,59,59,58,58,58,58,0,0
63,900,828,816,813,807,806,806,806,800,800,800,800,800,800,800,800,63,61,60,59,59,59,59,59,0,0
64,1568,900,900,900,900,900,896,861,800,800,800,800,800,800,800,800,60,59,59,59,59,59,58,58,0,0
66,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,60,59,59,59,59,59,58,58,0,0
67,1844,809,800,800,800,800,800,800,800,800,800,800,800,800,800,799,60,59,59,59,59,59,59,59,0,0
69,1287,900,900,900,900,900,899,899,898,871,800,800,800,800,800,800,60,60,59,59,59,59,58,58,0,0
71,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,60,59,59,59,59,59,59,59,0,0
72,908,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,60,60,59,59,59,59,58,58,0,0
74,900,900,900,900,900,900,900,900,819,800,800,800,800,800,800,800,60,60,59,59,59,59,59,58,0,0
75,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,60,60,60,59,59,59,59,58,0,0
77,2409,2046,1450,1243,1243,1241,1216,924,800,800,800,800,800,800,800,800,61,60,59,59,59,59,59,58,0,0
78,2075,2074,900,900,899,899,836,800,800,800,800,800,800,800,800,800,59,59,59,59,59,59,59,58,0,0
80,2130,1471,1298,1210,1210,1189,1173,1067,800,800,800,800,800,800,800,800,60,60,59,59,59,59,59,59,0,0
82,2573,2566,2531,2426,2412,1804,1703,800,800,800,800,800,800,800,800,800,60,59,59,59,59,59,59,59,0,0
83,2527,2369,1592,1554,1499,1498,1448,800,800,800,800,800,800,800,800,800,60,60,59,59,59,59,59,59,0,0
85,2513,1603,849,800,800,800,800,800,800,800,800,800,800,800,800,799,61,60,59,59,59,59,59,59,0,0
86,2482,1765,1403,1285,1285,1283,1037,900,899,800,800,800,800,800,800,800,60,60,60,60,60,60,59,59,0,0
88,3417,3292,1668,1398,946,900,900,900,900,800,800,800,800,800,800,800,61,60,60,60,60,59,59,59,0,0
89,898,881,870,862,856,843,842,829,800,800,800,800,800,800,800,800,61,60,60,60,59,59,59,59,0,0
91,2470,2298,2298,2297,2296,2292,2124,874,851,840,800,800,800,800,800,800,61,60,60,59,59,59,59,58,0,0
92,1985,1938,1428,1236,1178,1178,1132,899,821,800,800,800,800,800,800,800,60,60,60,59,59,59,59,59,0,0
94,2305,1346,1241,1154,1076,1074,1062,956,800,800,800,800,800,800,800,800,61,60,60,60,59,59,59,59,0,0
96,900,900,900,900,900,900,899,898,872,800,800,800,800,800,800,800,60,60,60,60,59,59,59,58,0,0
97,2501,2464,2382,1671,1564,1564,1459,1238,988,800,800,800,800,800,800,800,61,60,60,59,59,59,59,58,0,0
99,900,900,900,900,900,900,900,899,860,821,800,800,800,800,800,800,60,60,60,60,59,59,59,59,0,0
100,816,800,800,800,800,800,800,800,800,800,800,800,800,800,799,798,60,60,60,60,60,60,59,59,0,0
102,2255,1925,1265,1265,1263,1128,1047,973,800,800,800,800,800,800,800,799,61,60,60,60,59,59,59,59,0,0
103,2383,2283,1489,1250,1176,1165,1026,800,800,800,800,800,800,800,800,800,61,60,60,60,60,59,59,59,0,0
105,2520,2325,1856,1555,1469,1467,1451,1368,800,800,800,800,800,800,800,800,60,60,60,60,59,59,59,59,0,0
107,1283,1024,900,900,900,900,900,900,899,897,800,800,800,800,800,800,61,60,60,59,59,59,59,59,0,0
108,1259,1217,1013,841,835,801,800,800,800,800,800,800,800,800,800,799,60,60,60,60,60,60,59,59,0,0
110,2295,1611,1570,1367,834,811,800,800,800,800,800,800,800,800,800,799,61,61,60,60,59,59,59,59,0,0
111,1984,1428,1183,1121,1084,999,998,958,863,800,800,800,800,800,800,800,61,60,60,59,59,59,59,59,0,0
113,954,810,800,800,800,800,800,800,800,800,800,800,800,800,800,800,61,61,60,60,60,59,59,59,0,0
115,900,900,900,900,900,900,900,899,800,800,800,800,800,800,800,800,61,60,60,60,60,59,59,59,0,0
116,900,900,900,900,900,900,881,869,800,800,800,800,800,800,800,800,61,60,60,60,60,60,60,59,0,0
118,2604,2600,2600,2600,2600,2600,2599,2599,1622,1256,800,800,800,800,800,800,61,61,60,60,60,60,59,59,0,0
119,1324,894,883,877,872,863,841,841,829,800,800,800,800,800,800,800,60,60,60,60,60,60,59,59,0,0
121,1432,1173,1080,961,960,949,941,841,800,800,800,800,800,800,800,800,61,61,61,60,60,59,59,59,0,0
122,900,900,900,900,900,899,899,899,899,800,800,800,800,800,800,800,61,61,60,60,60,60,59,59,0,0
124,1693,1272,835,800,800,800,800,800,800,800,800,800,800,800,799,799,61,61,60,60,60,59,59,59,0,0
125,900,900,900,900,900,900,858,857,800,800,800,800,800,800,800,800,61,61,60,60,60,60,60,59,0,0
127,1859,1640,1374,1263,1263,1262,1239,1167,840,800,800,800,800,800,800,800,62,61,60,60,60,60,59,59,0,0
129,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,61,61,60,60,60,60,59,59,0,0
130,2545,1828,824,800,800,800,800,800,800,800,800,800,800,799,799,799,62,61,60,60,60,60,59,59,0,0
132,1234,900,900,900,900,899,893,877,800,800,800,800,800,800,800,800,61,61,60,60,60,60,60,60,0,0
133,1020,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,61,61,61,60,60,60,60,59,0,0
135,900,900,900,900,898,891,888,877,848,800,800,800,800,800,800,800,61,61,61,60,60,60,60,60,0,0
136,2468,2457,2331,2197,1713,1494,1493,1406,800,800,800,800,800,800,800,800,61,61,60,60,60,60,60,59,0,0
138,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,61,61,61,60,60,60,60,60,0,0
140,1264,900,900,900,900,900,900,899,899,897,800,800,800,800,800,800,61,61,60,60,60,60,60,59,0,0
141,1636,1245,1155,1111,1048,1025,1024,800,800,800,800,800,800,800,800,799,61,61,61,61,60,60,60,59,0,0
143,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,799,61,61,61,61,61,60,60,60,0,0
144,2387,1698,1634,1565,1564,1517,800,800,800,800,800,800,800,800,800,800,62,61,61,60,60,60,60,60,0,0
146,900,900,900,900,900,900,899,897,879,800,800,800,800,800,800,800,61,61,61,60,60,60,60,60,0,0
147,2487,2369,2309,1495,1493,1479,1207,1151,818,800,800,800,800,800,800,800,61,61,61,60,60,60,60,60,0,0
149,2461,2225,2207,1865,1487,1368,1313,1291,1089,800,800,800,800,800,800,800,61,61,61,60,60,60,60,60,0,0
151,902,812,800,800,800,800,800,800,800,800,800,800,800,800,800,799,62,61,61,60,60,60,60,59,0,0
152,900,900,900,900,900,900,899,899,880,800,800,800,800,800,800,800,61,61,60,60,60,60,60,60,0,0
154,1124,1027,854,827,820,817,814,800,800,800,800,800,800,800,800,800,61,61,61,61,60,60,60,60,0,0
155,2442,1837,1420,1266,1251,1245,1241,1007,841,800,800,800,800,800,800,800,62,61,61,61,60,60,60,60,0,0
157,809,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,62,61,61,61,60,60,60,59,0,0
158,900,900,900,900,900,899,899,871,828,806,800,800,800,800,800,800,61,61,61,61,61,60,60,60,0,0
160,2386,1861,1482,1481,1446,1352,1252,1239,800,800,800,800,800,800,800,800,62,61,61,61,61,60,60,60,0,0
161,1282,1263,900,900,900,900,899,899,899,800,800,800,800,800,800,800,62,61,61,61,61,60,60,60,0,0
163,1466,1125,895,848,839,839,837,800,800,800,800,800,800,800,800,800,62,61,61,61,60,60,60,59,0,0
165,900,900,900,900,900,900,893,800,800,800,800,800,800,800,800,800,62,61,61,61,61,60,60,60,0,0
166,2538,2505,1919,1831,1512,1510,1433,1159,1089,805,800,800,800,800,800,800,61,61,61,61,60,60,60,60,0,0
168,2541,1160,968,900,900,900,900,900,900,800,800,800,800,800,800,800,62,62,61,61,61,61,61,60,0,0
169,2494,2339,1719,1556,1012,900,900,900,899,800,800,800,800,800,800,800,61,61,61,61,60,60,60,60,0,0
171,900,900,900,900,900,900,899,899,800,800,800,800,800,800,800,800,62,61,61,61,60,60,60,60,0,0
172,899,893,875,859,846,831,822,816,800,800,800,800,800,800,800,800,61,61,61,61,61,61,60,60,0,0
174,851,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,61,61,61,61,61,60,60,60,0,0
176,883,864,861,853,852,838,838,800,800,800,800,800,800,800,800,800,61,61,61,61,61,60,60,60,0,0
177,900,900,900,900,900,900,900,899,858,800,800,800,800,800,800,800,62,62,61,61,61,60,60,60,0,0
179,1130,1099,921,880,845,837,837,834,829,800,800,800,800,800,800,800,62,61,61,61,60,60,60,60,0,0
180,1220,1052,900,900,900,900,900,899,885,800,800,800,800,800,800,800,62,61,61,61,61,61,60,60,0,0
182,848,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,61,61,61,61,61,60,60,60,0,0
183,1352,1277,1267,943,903,870,866,849,800,800,800,800,800,800,800,800,62,62,61,61,61,60,60,60,0,0
185,1978,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,62,62,61,61,61,61,61,60,0,0
187,2447,1816,1521,1519,1515,1306,800,800,800,800,800,800,800,800,800,800,62,61,61,61,61,61,60,60,0,0
188,2538,1639,1634,900,900,900,900,899,848,800,800,800,800,800,800,800,62,62,61,61,61,61,61,60,0,0
190,2546,2511,1903,1691,812,800,800,800,800,800,800,800,800,800,800,799,62,62,62,61,61,61,61,60,0,0
191,1428,1359,800,800,800,800,800,800,800,800,800,800,800,800,800,799,62,61,61,61,61,61,61,60,0,0
193,1210,935,900,900,900,900,900,899,899,800,800,800,800,800,800,800,62,62,61,61,61,61,61,61,0,0
194,1563,1529,1343,940,900,900,900,899,868,800,800,800,800,800,800,800,62,62,61,61,61,61,61,60,0,0
196,2378,1912,1461,1265,1206,1205,1172,912,800,800,800,800,800,800,800,800,62,62,62,61,61,61,60,60,0,0
198,900,900,900,900,900,899,894,822,808,800,800,800,800,800,800,800,62,62,62,62,61,61,60,60,0,0
199,1658,1254,808,800,800,800,800,800,800,800,800,800,800,799,799,799,62,62,62,61,61,61,61,60,0,0
201,2410,2353,2069,1791,1482,1480,1345,1206,1094,800,800,800,800,800,800,800,62,62,61,61,61,61,60,60,0,0
202,975,900,900,900,899,873,867,848,843,800,800,800,800,800,800,800,62,62,62,61,61,61,61,61,0,0
204,1819,1818,1072,889,870,857,846,843,830,814,800,800,800,800,800,800,62,61,61,61,61,61,61,60,0,0
205,2439,2412,2382,1656,1652,1511,858,800,800,800,800,800,800,800,800,800,62,61,61,61,61,61,61,60,0,0
207,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,62,62,62,61,61,61,61,60,0,0
209,930,900,900,900,900,900,900,900,800,800,800,800,800,800,800,800,62,62,62,61,61,61,61,61,0,0
210,1213,900,900,900,900,899,899,822,800,800,800,800,800,800,800,800,63,62,62,61,61,61,61,61,0,0
212,830,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,62,62,62,62,61,61,61,60,0,0
213,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,62,62,61,61,61,61,61,60,0,0
215,2342,1759,1458,1431,1295,1295,1293,1199,800,800,800,800,800,800,800,800,62,62,62,62,61,61,61,60,0,0
216,2337,2276,2210,1960,1480,1436,1433,1359,800,800,800,800,800,800,800,800,62,62,62,62,61,61,61,60,0,0
218,2508,1699,1571,906,900,900,900,900,899,845,840,800,800,800,800,800,62,62,62,61,61,61,61,61,0,0
220,2147,1317,1268,1130,1086,1083,1035,887,800,800,800,800,800,800,800,799,62,62,62,62,62,61,61,60,0,0
221,2536,2334,2066,1979,1710,1539,1482,1470,800,800,800,800,800,800,800,800,62,62,62,62,61,61,61,61,0,0
223,899,893,893,893,890,831,810,810,800,800,800,800,800,800,800,800,62,62,62,62,62,61,61,61,0,0
224,1269,900,900,900,900,900,899,837,800,800,800,800,800,800,800,799,62,62,62,61,61,61,61,61,0,0
226,1160,1159,1142,958,889,888,887,876,800,800,800,800,800,800,800,800,62,62,62,62,61,61,61,61,0,0
227,900,900,900,900,900,900,899,874,806,800,800,800,800,800,800,800,62,62,62,62,61,61,61,61,0,0
229,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,799,63,62,62,62,62,62,61,61,0,0
231,2434,2235,1628,1310,1310,1272,1234,1153,800,800,800,800,800,800,800,800,62,62,62,62,62,62,61,61,0,0
232,1480,1177,1064,1022,940,936,934,800,800,800,800,800,800,800,800,800,62,62,62,62,62,61,61,61,0,0
234,2625,2495,2476,1882,1675,1674,1558,1216,800,800,800,800,800,800,800,800,62,62,62,62,62,61,61,61,0,0
235,900,900,900,900,900,899,877,800,800,800,800,800,800,800,800,800,62,62,62,62,61,61,61,60,0,0
237,2381,2245,1829,1444,1400,1399,1365,1337,800,800,800,800,800,800,800,800,63,62,62,62,62,61,61,61,0,0
238,2534,2266,1790,1470,1469,1389,1336,1264,1223,800,800,800,800,800,800,800,63,63,62,62,62,62,61,61,0,0
240,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,63,63,62,62,62,61,61,61,0,0
242,2472,1665,1664,1589,800,800,800,800,800,800,800,800,800,800,800,799,63,62,62,62,62,62,61,61,0,0
243,2507,1791,1724,1554,900,900,900,900,821,800,800,800,800,800,800,800,63,62,62,62,62,62,61,61,0,0
245,1812,1019,995,925,890,888,880,800,800,800,800,800,800,800,800,800,62,62,62,62,62,62,61,61,0,0
246,900,900,900,900,900,900,899,877,859,800,800,800,800,800,800,800,63,62,62,62,62,62,61,61,0,0
248,900,900,900,900,900,900,900,900,899,800,800,800,800,800,800,800,63,63,63,62,62,62,61,61,0,0
249,900,900,900,900,899,899,899,899,898,800,800,800,800,800,800,800,63,62,62,62,62,62,61,61,0,0
251,2414,1619,1436,1080,1080,1079,1052,842,800,800,800,800,800,800,800,800,63,63,63,62,62,61,61,61,0,0
253,2416,1836,1299,1140,1103,1051,1051,1049,845,800,800,800,800,800,800,799,63,63,62,62,62,62,61,61,0,0
254,2381,900,900,900,900,899,874,839,819,800,800,800,800,800,800,800,63,63,63,62,62,62,62,61,0,0
256,2482,1827,1456,1307,1305,1305,1269,1019,862,800,800,800,800,800,800,800,63,62,62,62,62,62,61,61,0,0
257,2449,1730,1675,1604,1518,800,800,800,800,800,800,800,800,800,800,800,63,63,62,62,62,62,61,61,0,0
259,1222,1172,873,800,800,800,800,800,800,800,800,800,800,800,799,799,63,63,62,62,62,62,61,61,0,0
260,1522,1350,1231,1195,1154,1145,1144,1141,1140,800,800,800,800,800,800,800,63,62,62,62,62,62,61,61,0,0
262,2019,1732,1335,805,800,800,800,800,800,800,800,800,800,800,800,799,63,63,63,62,62,62,62,61,0,0
263,1155,1030,940,817,800,800,800,800,800,800,800,800,800,800,800,799,63,63,63,62,62,61,61,61,0,0
265,1722,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,63,63,62,62,62,62,62,62,0,0
267,1269,1262,900,900,898,898,839,800,800,800,800,800,800,800,800,800,63,63,63,62,62,62,61,61,0,0
268,2482,1597,1597,1374,1311,1111,800,800,800,800,800,800,800,800,800,800,63,63,63,62,62,62,61,61,0,0
270,818,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,63,63,63,62,62,62,61,61,0,0
271,900,900,900,900,900,900,899,879,800,800,800,800,800,800,800,800,63,63,63,63,63,62,62,61,0,0
273,900,900,900,900,900,899,899,898,898,800,800,800,800,800,800,799,63,63,63,63,63,62,62,62,0,0
274,807,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,63,63,63,62,62,62,62,61,0,0
276,900,900,900,900,900,900,900,899,800,800,800,800,800,800,800,800,63,63,63,62,62,62,62,61,0,0
277,2334,1761,1353,1272,1185,1157,1156,958,800,800,800,800,800,800,800,800,63,63,63,62,62,62,62,62,0,0
279,2479,1572,1488,1488,1487,1249,900,900,887,800,800,800,800,800,800,800,63,63,63,63,62,62,62,62,0,0
281,1263,1184,917,903,902,901,901,899,872,807,800,800,800,800,800,800,63,63,63,62,62,62,62,62,0,0
282,825,813,800,800,800,800,800,800,800,800,800,800,800,800,799,799,63,63,63,62,62,62,62,62,0,0
284,827,824,800,800,800,800,800,800,800,800,800,800,800,800,800,799,63,63,63,62,62,62,62,62,0,0
285,800,800,800,800,800,800,800,800,800,800,800,799,799,799,799,799,63,63,63,63,62,62,62,62,0,0
287,803,800,800,800,800,800,800,800,800,800,800,800,800,799,799,799,63,63,63,62,62,62,62,62,0,0
288,913,900,900,900,899,899,888,800,800,800,800,800,800,800,800,799,63,63,63,63,62,62,62,62,0,0
290,1675,1285,1098,1021,1012,1011,1010,1008,900,800,800,800,800,800,800,800,63,63,63,63,63,62,62,62,0,0
291,1047,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,63,63,63,63,62,62,62,62,0,0
293,2471,2068,2046,1676,1485,800,800,800,800,800,800,800,800,800,800,799,63,63,63,63,63,62,62,62,0,0
295,2387,2105,1629,1545,1541,1539,1428,1073,800,800,800,800,800,800,800,800,63,63,63,63,62,62,62,62,0,0
296,1121,1018,800,800,800,800,800,800,800,800,800,800,800,800,799,799,64,63,63,63,62,62,62,62,0,0
298,900,900,900,900,900,900,899,824,800,800,800,800,800,800,800,800,64,63,63,63,63,63,62,62,0,0
299,2538,2486,2084,1748,1688,1613,800,800,800,800,800,800,800,800,800,800,63,63,63,63,63,63,62,62,0,0
301,1202,900,900,900,900,895,852,821,800,800,800,800,800,800,800,800,64,63,63,63,63,63,62,62,0,0
303,2222,1273,1270,1106,1058,1058,1058,1057,812,800,800,800,800,800,800,800,64,63,63,63,63,62,62,62,0,0
304,1107,923,900,900,900,900,900,900,900,899,800,800,800,800,800,800,64,64,63,63,63,63,62,62,0,0
306,2687,2016,1714,1679,1466,1418,1391,902,896,800,800,800,800,800,800,800,64,64,63,63,63,62,62,62,0,0
307,1189,1159,855,824,811,811,810,807,800,800,800,800,800,800,800,800,63,63,63,63,63,63,62,62,0,0
309,2479,2468,2361,1838,1503,1431,1431,1348,827,800,800,800,800,800,800,800,64,63,63,63,63,62,62,62,0,0
310,900,900,899,894,894,861,856,831,829,800,800,800,800,800,800,800,64,63,63,63,63,63,62,62,0,0
312,2510,1890,1790,1745,1640,1502,1286,900,800,800,800,800,800,800,800,800,64,63,63,63,63,62,62,62,0,0
313,821,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,64,63,63,63,63,63,62,62,0,0
315,826,806,806,800,800,800,800,800,800,800,800,800,800,800,800,800,64,64,63,63,63,63,62,62,0,0
317,900,900,900,900,899,897,881,818,800,800,800,800,800,800,800,799,64,63,63,63,63,63,63,62,0,0
318,2576,1824,1057,900,900,900,900,899,882,863,800,800,800,800,800,800,64,64,63,63,63,63,62,62,0,0
320,1324,930,900,900,900,900,900,900,874,800,800,800,800,800,800,800,64,63,63,63,63,62,62,62,0,0
321,943,812,800,800,800,800,800,800,800,800,800,800,800,799,799,799,64,64,64,63,63,63,63,62,0,0
323,2492,2079,1681,1678,1666,900,900,900,900,800,800,800,800,800,800,800,64,64,63,63,63,63,63,62,0,0
324,1722,1702,1457,900,900,900,900,895,800,800,800,800,800,800,800,800,64,63,63,63,63,63,63,62,0,0
326,900,900,900,900,900,900,899,893,800,800,800,800,800,800,800,800,64,63,63,63,63,63,62,62,0,0
328,811,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,64,64,63,63,63,63,62,62,0,0
329,1184,1158,800,800,800,800,800,800,800,800,800,800,800,800,800,799,64,64,63,63,63,63,63,63,0,0
331,900,900,900,900,900,900,897,867,800,800,800,800,800,800,800,800,64,63,63,63,63,63,63,62,0,0
332,2459,2007,1533,1414,1412,1197,864,850,800,800,800,800,800,800,800,800,64,63,63,63,63,63,62,62,0,0
334,2490,2444,1936,1636,1403,809,800,800,800,800,800,800,800,800,800,800,64,64,64,63,63,63,63,63,0,0
335,2449,2073,1664,1631,1577,800,800,800,800,800,800,800,800,800,800,800,64,64,63,63,63,63,63,63,0,0
337,1105,830,800,800,800,800,800,800,800,800,800,800,800,800,800,800,64,64,63,63,63,63,63,62,0,0
339,2364,2035,1887,1491,1302,1301,1097,1011,800,800,800,800,800,800,800,799,64,64,63,63,63,63,63,63,0,0
340,1276,900,900,900,900,900,899,882,851,806,800,800,800,800,800,800,64,64,64,63,63,63,63,62,0,0
342,2087,1885,1407,1269,1213,1208,1206,1176,800,800,800,800,800,800,800,800,64,63,63,63,63,63,63,63,0,0
343,1139,1017,920,910,906,903,902,900,888,861,808,800,800,800,800,800,64,64,63,63,63,63,63,62,0,0
345,2403,2201,900,900,900,900,900,900,900,899,800,800,800,800,800,800,64,64,63,63,63,63,63,63,0,0
346,818,801,800,800,800,800,800,800,800,800,800,800,800,800,800,800,64,64,64,63,63,63,63,63,0,0
348,815,800,800,800,800,800,800,800,800,800,800,800,800,799,799,799,64,64,64,64,64,64,63,63,0,0
349,995,900,900,900,900,900,900,899,899,800,800,800,800,800,800,800,64,64,64,64,63,63,63,63,0,0
351,900,900,900,900,900,899,898,876,800,800,800,800,800,800,800,799,64,64,64,64,64,63,63,63,1464,1561
353,1023,917,816,810,800,800,800,800,800,800,800,800,800,800,800,800,64,64,64,64,63,63,63,63,1867,1590
354,1258,900,900,900,900,899,899,810,800,800,800,800,800,800,800,800,64,64,63,63,63,63,62,62,2106,1779
356,904,900,900,900,900,900,900,900,813,800,800,800,800,800,800,800,64,63,63,63,63,63,63,63,2311,1985
357,808,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,64,63,63,63,63,62,62,62,2521,2169
359,1670,1669,900,900,900,900,900,895,800,800,800,800,800,800,800,800,63,63,63,63,62,62,62,62,2739,2345
360,900,900,900,900,900,900,891,831,800,800,800,800,800,800,800,800,64,63,63,62,62,62,62,62,2955,2533
362,2441,2373,2249,1765,1367,1366,1306,1147,800,800,800,800,800,800,800,800,63,63,62,62,62,62,62,62,3161,2734
364,1185,908,900,900,900,899,899,870,800,800,800,800,800,800,800,800,62,62,62,62,62,62,61,61,3215,2938
365,812,808,800,800,800,800,800,800,800,800,800,800,800,800,800,799,62,62,62,62,62,62,61,61,3194,3105
367,2491,1612,1611,1610,805,800,800,800,800,800,800,800,800,800,800,799,62,62,62,62,61,61,61,61,3194,3089
368,2502,2161,800,800,800,800,800,800,800,800,800,800,800,800,800,799,62,62,62,61,61,61,61,60,3194,3090
370,2385,2344,1948,1544,1329,1327,1327,1134,917,800,800,800,800,800,800,800,62,61,61,60,60,60,60,60,3194,3090
371,800,800,800,800,800,800,800,800,800,800,800,800,800,800,799,799,62,61,61,61,60,60,60,60,3193,3090
373,980,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,61,61,61,60,60,60,60,60,3192,3089
375,1165,1163,1080,988,980,911,904,902,800,800,800,800,800,800,800,800,62,61,61,61,60,60,60,60,3191,3089
