Time,Freq1,Freq2,Freq3,Freq4,Freq5,Freq6,Freq7,Freq8,Freq9,Freq10,Freq11,Freq12,Freq13,Freq14,Freq15,Freq16,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Temp8,Fan1,Fan2
21,3500,3500,3500,3500,3500,3500,3499,3499,3499,3499,3499,3499,3499,3499,3499,3499,100,97,95,94,92,90,87,87,3597,3194
22,3542,3542,3542,3542,3542,3542,3542,3542,3542,3542,3500,3500,3500,3499,3499,3499,100,97,95,94,93,90,88,87,3731,3322
23,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,3399,3399,100,97,95,95,93,90,87,87,3870,3464
24,3500,3500,3500,3500,3500,3500,3500,3500,3500,3499,3499,3499,3499,3499,3499,3499,100,97,95,95,93,91,88,87,3973,3512
25,3400,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,3399,100,96,95,94,92,90,88,85,3957,3484
27,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,3399,3399,3399,100,96,95,94,92,89,87,86,3937,3492
28,3400,3400,3400,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,100,97,95,94,93,90,87,87,3940,3493
29,3400,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,3399,100,97,95,94,93,90,88,87,3942,3491
30,3400,3400,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,100,97,96,94,93,91,88,87,3942,3491
31,3400,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,3399,100,96,95,93,92,89,87,86,3937,3491
32,3400,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,3399,100,96,95,94,92,89,88,86,3937,3492
34,3400,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,3399,100,96,95,94,92,89,87,86,3937,3492
35,3400,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,3399,100,97,96,94,92,89,87,87,3937,3490
36,3400,3400,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,100,96,95,93,92,89,88,86,3942,3492
37,3300,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,99,96,95,93,91,89,87,86,3937,3492
38,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,93,89,88,86,3939,3492
40,3349,3349,3349,3349,3349,3349,3349,3300,3300,3300,3299,3299,3299,3299,3299,3299,100,96,95,93,92,89,87,86,3938,3491
41,3300,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,94,93,89,87,86,3935,3488
42,3400,3400,3400,3400,3400,3400,3399,3399,3399,3399,3399,3399,3399,3399,3399,3399,100,96,96,94,93,89,88,87,3939,3491
43,3300,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,93,89,88,86,3938,3489
44,3300,3300,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,92,88,87,86,3942,3495
46,3400,3400,3400,3400,3400,3399,3399,3399,3305,3305,3305,3305,3305,3305,3305,3305,100,96,95,93,92,89,87,86,3938,3494
47,3300,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,100,96,96,93,92,89,88,87,3940,3492
48,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3245,3245,3245,3245,3245,3245,100,96,95,93,91,88,86,86,3943,3491
49,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,92,88,87,86,3940,3490
50,3311,3311,3311,3310,3310,3310,3310,3246,3246,3246,3246,3246,3246,3246,3246,3246,100,96,95,93,92,89,87,87,3940,3490
52,3300,3300,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,92,89,87,86,3942,3492
53,3319,3319,3319,3319,3318,3318,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,100,96,95,93,92,89,88,86,3940,3494
54,3244,3244,3244,3244,3244,3244,3244,3244,3200,3200,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,86,3939,3490
55,3300,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,92,89,87,86,3942,3487
56,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,94,93,92,89,87,87,3939,3489
57,3300,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,92,89,86,86,3940,3489
59,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,93,89,87,87,3940,3492
60,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,92,89,87,86,3942,3491
61,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,93,89,87,86,3938,3490
62,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3939,3491
63,3300,3300,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,92,88,86,86,3940,3489
65,3239,3239,3239,3239,3238,3238,3238,3238,3238,3238,3238,3200,3200,3199,3199,3199,100,96,96,94,92,89,87,86,3942,3492
66,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3942,3492
67,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,92,92,89,86,86,3942,3490
68,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,88,86,86,3942,3490
69,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,93,92,89,87,86,3942,3492
71,3226,3226,3226,3226,3225,3225,3131,3131,3131,3131,3131,3131,3131,3131,3131,3131,99,96,95,92,91,88,86,86,3942,3492
72,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,96,93,92,88,88,86,3942,3488
73,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,93,92,89,87,87,3943,3490
74,3300,3300,3300,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,100,96,95,93,92,88,87,86,3942,3491
75,3228,3228,3228,3228,3228,3228,3129,3129,3129,3129,3129,3129,3129,3129,3129,3129,100,96,95,93,92,89,87,87,3944,3491
77,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,96,93,92,89,88,87,3942,3492
78,3235,3234,3234,3234,3234,3234,3234,3234,3200,3200,3200,3199,3199,3199,3199,3199,100,96,95,93,92,89,88,87,3942,3489
79,3300,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,95,95,93,91,89,87,86,3944,3489
80,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3945,3492
81,3170,3170,3170,3170,3170,3170,3130,3130,3130,3130,3130,3130,3130,3130,3130,3130,100,96,95,93,92,89,87,87,3939,3490
83,3300,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,91,88,87,86,3944,3490
84,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3942,3488
85,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,93,92,89,88,87,3942,3490
86,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,95,95,93,92,89,87,86,3943,3498
88,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3942,3489
89,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3128,3128,3128,3128,3128,3128,100,96,95,93,93,89,87,87,3942,3492
90,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,95,95,93,92,89,87,87,3942,3492
91,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,93,92,89,87,87,3942,3492
92,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3942,3492
94,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,86,3942,3492
95,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,94,93,89,87,87,3942,3492
96,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,100,96,95,93,91,88,86,86,3940,3492
97,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,86,3942,3492
98,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,86,3942,3492
100,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,88,87,3942,3492
101,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,91,89,87,86,3940,3492
102,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3117,3117,3117,3117,3117,3117,100,95,95,93,91,89,87,86,3939,3491
103,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,88,87,87,3945,3495
104,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,88,87,86,3945,3492
106,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,93,92,89,87,87,3945,3495
107,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3947,3493
108,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,93,92,89,87,87,3939,3491
109,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,97,96,94,92,89,89,87,3944,3492
110,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,91,89,87,87,3944,3490
112,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,93,89,87,87,3943,3492
113,3186,3186,3186,3115,3115,3115,3115,3115,3115,3115,3115,3115,3115,3115,3115,3115,100,97,96,93,93,89,89,87,3942,3492
114,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,91,89,87,87,3945,3492
115,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,95,95,93,92,89,87,87,3944,3493
116,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,93,89,87,87,3947,3495
118,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3948,3494
119,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,86,3943,3491
120,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3947,3493
121,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,94,92,89,87,86,3945,3492
122,3300,3300,3300,3300,3300,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,3299,100,96,95,93,92,89,87,87,3944,3496
124,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,86,3947,3493
125,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3943,3490
126,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3945,3491
127,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,88,87,3947,3492
129,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3943,3493
130,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,88,87,86,3943,3495
131,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,100,96,95,93,92,88,87,86,3944,3491
132,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3943,3490
133,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3944,3492
135,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,88,87,3945,3492
136,3300,3300,3300,3300,3300,3299,3299,3292,3292,3292,3292,3292,3292,3291,3291,3291,100,96,95,93,92,89,87,87,3944,3490
137,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3948,3493
138,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,97,95,93,92,89,87,87,3949,3493
139,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3949,3494
141,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3944,3492
142,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3942,3490
143,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3945,3492
144,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3947,3493
146,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3944,3492
147,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3948,3493
148,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,97,95,94,92,89,88,87,3944,3491
149,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3944,3492
150,3200,3200,3200,3199,3199,3199,3199,3199,3196,3196,3196,3196,3196,3196,3196,3196,100,96,95,93,92,89,87,86,3945,3495
152,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3944,3492
153,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,93,92,89,88,87,3945,3493
154,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3945,3494
155,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3948,3495
156,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3948,3495
158,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3947,3497
159,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3949,3497
160,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3947,3494
161,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3949,3496
162,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,94,92,89,87,86,3945,3492
164,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,88,87,86,3944,3490
165,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,88,87,87,3943,3492
166,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,88,88,87,3945,3490
167,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,97,95,94,92,89,87,87,3944,3494
169,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3945,3493
170,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,94,92,89,87,87,3944,3494
171,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3944,3491
172,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3945,3494
173,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,88,87,3943,3492
175,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3950,3494
176,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,88,88,3943,3492
177,3200,3200,3200,3200,3131,3131,3131,3130,3130,3130,3130,3130,3130,3130,3130,3130,100,96,95,94,92,89,87,87,3943,3492
178,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,93,89,88,87,3943,3496
179,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,97,95,94,93,89,87,87,3944,3495
181,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,93,89,87,87,3945,3492
182,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,88,87,3943,3491
183,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,100,97,95,93,92,89,88,87,3949,3492
184,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,97,95,94,92,89,88,87,3947,3492
185,3262,3262,3262,3262,3262,3262,3213,3213,3213,3213,3213,3213,3213,3213,3213,3213,100,96,96,94,93,89,87,87,3943,3492
187,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,97,95,94,92,89,87,87,3947,3492
188,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,97,96,94,92,89,88,87,3948,3491
189,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,97,95,94,92,89,88,87,3945,3493
190,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3159,3159,3159,3159,3159,3158,100,97,95,93,92,89,89,87,3947,3492
192,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,100,97,95,94,92,89,87,87,3949,3493
193,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,100,96,95,93,92,89,88,87,3947,3491
194,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3945,3490
195,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,88,87,87,3943,3492
196,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,97,95,94,92,89,88,87,3943,3492
198,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,97,96,94,92,89,88,88,3944,3493
199,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,97,96,94,92,89,87,87,3942,3490
200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,93,89,87,87,3944,3492
201,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3944,3492
202,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3099,3099,3099,3099,3099,100,97,96,94,92,89,88,87,3948,3492
204,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,96,96,94,92,89,88,87,3945,3495
205,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,94,92,89,87,87,3948,3492
206,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,93,92,89,88,87,3948,3495
207,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,88,87,3947,3494
208,3100,3100,3100,3100,3100,3100,3100,3099,3099,3099,3099,3099,3099,3099,3099,3099,100,97,96,94,93,89,87,87,3947,3495
210,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,87,87,3949,3493
211,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,89,88,87,3942,3495
212,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,97,96,94,93,89,89,88,3942,3492
213,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3943,3496
215,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,88,87,3943,3494
216,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3099,3099,3099,3099,3099,3099,100,97,95,94,92,89,88,87,3942,3498
217,3262,3262,3262,3262,3262,3262,3262,3262,3100,3100,3100,3100,3099,3099,3099,3099,100,96,95,94,93,89,87,87,3942,3494
218,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,90,88,87,3939,3493
219,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,94,92,89,87,87,3939,3495
221,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,96,95,93,92,88,87,87,3940,3493
222,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,94,93,89,87,87,3940,3495
223,3100,3100,3100,3100,3100,3100,3100,3099,3099,3099,3099,3099,3099,3099,3099,3099,100,97,95,94,93,90,88,87,3943,3494
224,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3100,3099,3099,3099,3099,100,97,96,93,92,90,88,87,3943,3496
225,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,100,96,96,94,92,89,88,87,3942,3494
227,3200,3200,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,100,97,96,94,93,89,88,87,3943,3494
228,3200,3200,3200,3200,3200,3200,3200,3199,3199,3199,3199,3199,3199,3199,3199,3199,100,97,95,94,93,89,87,87,3942,3496
